p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	peak
5483	7.79062025032298e-23	0.230600791404162	0.121	0.014	3.01659682956105e-21	14	chr9:64789046-64789956
5484	8.35790221846012e-23	0.300649932630055	0.121	0.014	3.23399108455152e-21	14	chr13:52985330-52986133
5485	8.86069497075751e-23	0.232912957537072	0.107	0.011	3.42614570502189e-21	14	chr1:152797874-152798776
5486	9.40666816444782e-23	0.2827249698267	0.195	0.034	3.63598598396951e-21	14	chr9:119087976-119088914
5487	1.02008801212577e-22	0.231059854127776	0.101	0.01	3.93610328359564e-21	14	chr4:115052307-115053195
5488	1.11895416731385e-22	0.278541963257546	0.121	0.014	4.31307740891872e-21	14	chr4:132563683-132564544
5489	1.13957321670653e-22	0.242716563215949	0.114	0.013	4.39102588962976e-21	14	chr4:150799404-150800027
5490	1.23764407144236e-22	0.246279173643063	0.114	0.013	4.75732332086403e-21	14	chr15:102243154-102244036
5491	1.38969176997095e-22	0.412083200962515	0.235	0.048	5.31042623441815e-21	14	chr2:79254722-79255547
5492	1.57265406385412e-22	0.383341955798364	0.154	0.023	5.97862372358664e-21	14	chr3:90586701-90587552
5493	2.00090711859728e-22	0.292762078161075	0.141	0.019	7.46064064500082e-21	14	chr2:91096353-91097206
5494	2.04353001067681e-22	0.360877029778265	0.154	0.023	7.60931391765742e-21	14	chr16:22656651-22657528
5495	2.08305512402693e-22	0.305516733689844	0.114	0.013	7.74086778768558e-21	14	chr2:117976800-117977718
5496	2.2117530217939e-22	0.276160895241351	0.121	0.014	8.20260283992128e-21	14	chr17:87246654-87247548
5497	2.25219938571553e-22	0.24769430926829	0.101	0.01	8.34701133568351e-21	14	chr14:31392586-31393424
5498	2.39031021364979e-22	0.240117175618553	0.121	0.014	8.84998366493887e-21	14	chr2:153350471-153351356
5499	2.47567460713543e-22	0.268074870875498	0.114	0.013	9.15685285779198e-21	14	chr18:15201338-15202210
5500	2.47962488475957e-22	0.220173915282074	0.101	0.01	9.16840058842813e-21	14	chr16:95831387-95832197
5501	2.49623110552931e-22	0.270997653598802	0.121	0.014	9.22672026962974e-21	14	chr3:95293386-95294268
5502	2.60867199793091e-22	0.251836245874955	0.101	0.01	9.63268232778336e-21	14	chr2:6267177-6268195
5503	2.64019638934844e-22	0.23474498988246	0.101	0.01	9.74583730877094e-21	14	chr6:29516873-29517761
5504	3.16840534208766e-22	0.378654481003097	0.148	0.021	1.15721536319739e-20	14	chr6:91712558-91713454
5505	3.1908249359968e-22	0.349509533107062	0.248	0.053	1.16501943565189e-20	14	chr17:35821215-35822101
5506	3.55060412666494e-22	0.274149679616494	0.107	0.012	1.29552580301315e-20	14	chr11:79278319-79279228
5507	3.92458736400638e-22	0.257755868354138	0.107	0.012	1.43151102127709e-20	14	chr1:155091129-155091955
5508	4.01396401777958e-22	0.259291579668603	0.107	0.012	1.46362931047514e-20	14	chr7:145110408-145111103
5509	4.43612601379273e-22	0.271697856629702	0.154	0.023	1.61649920376859e-20	14	chr15:77800342-77801196
5510	4.48313364970868e-22	0.295331521843736	0.235	0.048	1.63255376455165e-20	14	chr8:126595909-126596802
5511	4.95621603792713e-22	0.238236822549126	0.121	0.015	1.80127374933239e-20	14	chr12:103343181-103344098
5512	5.33873635234612e-22	0.235303897938753	0.121	0.015	1.93648142337409e-20	14	chr6:87541799-87542635
5513	5.86008639629997e-22	0.258173365343668	0.101	0.01	2.1214164301164e-20	14	chr4:62661332-62662152
5514	5.98460255362197e-22	0.248723198263108	0.101	0.01	2.15943108374711e-20	14	chr9:16215093-16215872
5515	6.54366311970506e-22	0.212502980641715	0.101	0.01	2.33452509938997e-20	14	chr1:88094696-88095265
5516	6.61332706633995e-22	0.266765860924635	0.134	0.018	2.35709963369295e-20	14	chr7:45634992-45635886
5517	7.92380986185481e-22	0.269430302142651	0.128	0.016	2.81601773077661e-20	14	chr15:89177249-89178025
5518	8.10177561795816e-22	0.329639885457257	0.141	0.02	2.8783403922812e-20	14	chr15:76203854-76204734
5519	8.52453514884049e-22	0.377251190535436	0.154	0.024	3.02659273438771e-20	14	chr5:25100605-25101402
5520	8.95246274430651e-22	0.263709874289085	0.121	0.015	3.17648872815052e-20	14	chr12:76552208-76552990
5521	9.24741366669507e-22	0.312875680785727	0.134	0.018	3.28009110908088e-20	14	chr6:124729717-124730628
5522	9.48181022889219e-22	0.311166175404193	0.148	0.022	3.35892748086097e-20	14	chr9:110709464-110710371
5523	1.06913867499563e-21	0.231500074547679	0.114	0.013	3.76213791284303e-20	14	chr5:113776635-113777336
5524	1.10463510371221e-21	0.22277071845458	0.114	0.013	3.87718515809299e-20	14	chr6:39781395-39782119
5525	1.18457762433058e-21	0.270046875229733	0.161	0.025	4.14856996982815e-20	14	chr2:3657633-3658536
5526	1.2260622488407e-21	0.321723404393151	0.134	0.018	4.2897841066186e-20	14	chr3:89860881-89861788
5527	1.24090988485339e-21	0.293584967807906	0.101	0.011	4.33899074488075e-20	14	chr19:37495145-37495994
5528	1.25210644011067e-21	0.259547920837909	0.128	0.017	4.37537686993598e-20	14	chr15:103453284-103454177
5529	1.26368556918595e-21	0.306820642283311	0.322	0.082	4.4144456789395e-20	14	chr11:74838248-74838832
5530	1.28338846032571e-21	0.25690498807085	0.101	0.011	4.48185970736395e-20	14	chr17:84140845-84141730
5531	1.39176433658279e-21	0.284687074170206	0.148	0.022	4.85420565068445e-20	14	chr10:99459644-99460493
5532	1.50716466013704e-21	0.324440963027327	0.107	0.012	5.25338946382718e-20	14	chr16:93780483-93781354
5533	1.51051367575094e-21	0.226978616283438	0.101	0.011	5.26340558535272e-20	14	chr10:20104263-20105176
5534	1.52019544082205e-21	0.291950888568182	0.154	0.024	5.29547501212472e-20	14	chr12:91766066-91766942
5535	1.60825279200102e-21	0.305854116275035	0.121	0.015	5.6004532504841e-20	14	chr18:62188815-62189664
5536	1.68932920734494e-21	0.30255699290135	0.148	0.022	5.88093746039957e-20	14	chr5:125052397-125053296
5537	1.69902411364962e-21	0.284141794789088	0.141	0.02	5.91282824436824e-20	14	chr12:72843890-72844773
5538	1.73332252931114e-21	0.273368136050936	0.121	0.015	6.03029553621407e-20	14	chr1:167337156-167338069
5539	1.82915539439e-21	0.334273129536748	0.201	0.038	6.35970444802625e-20	14	chr2:167774962-167775814
5540	1.83137920124031e-21	0.274439114825615	0.121	0.015	6.36543710250883e-20	14	chr2:153090276-153091203
5541	1.93336608892776e-21	0.334176682771138	0.128	0.017	6.71359555026881e-20	14	chr13:111935805-111936680
5542	2.12002972960298e-21	0.26474048228649	0.114	0.014	7.34565418329384e-20	14	chr13:101540170-101541091
5543	2.14854301764222e-21	0.259484786321938	0.289	0.069	7.4397922327822e-20	14	chr3:90265227-90265958
5544	2.28407099200015e-21	0.274435201502666	0.107	0.012	7.89920371844401e-20	14	chr9:21715001-21715885
5545	2.36150703982708e-21	0.309373052531561	0.121	0.015	8.15836868780402e-20	14	chr4:59439688-59440567
5546	2.85732797768823e-21	0.25279845077307	0.101	0.011	9.84484217597323e-20	14	chr17:29078648-29079462
5547	2.93108533748356e-21	0.224953166010191	0.101	0.011	1.00926886505581e-19	14	chr5:148652389-148653285
5548	2.99763480338182e-21	0.328498266452022	0.248	0.055	1.031863077235e-19	14	chr17:29095034-29095890
5549	3.18347757164344e-21	0.26671451390838	0.121	0.015	1.08973567598529e-19	14	chr7:117486293-117487163
5550	3.19623071576592e-21	0.229701156872242	0.101	0.011	1.0937629951389e-19	14	chr19:5944729-5945541
5551	3.45858594886942e-21	0.265013390394071	0.101	0.011	1.17735498246522e-19	14	chr9:63731172-63732076
5552	3.89320352245336e-21	0.336228460398885	0.141	0.02	1.31559618298582e-19	14	chr10:128779139-128779989
5553	3.91286856522763e-21	0.240248189501729	0.107	0.012	1.32143468205123e-19	14	chr15:101191307-101192120
5554	4.01739446629245e-21	0.229978630426523	0.107	0.012	1.35228314066654e-19	14	chr5:21411044-21411922
5555	4.21226357417727e-21	0.350933995908785	0.188	0.034	1.4126331852534e-19	14	chr1:156615289-156616208
5556	4.23446700455085e-21	0.324890861876704	0.154	0.024	1.41878995400966e-19	14	chr10:80016256-80017104
5557	4.2446146925338e-21	0.252910852083992	0.114	0.014	1.42175969835876e-19	14	chr11:118362817-118363694
5558	4.30624252598742e-21	0.230813952675688	0.128	0.017	1.4410942150979e-19	14	chr16:36934556-36935410
5559	4.88650732628815e-21	0.331103679228185	0.134	0.019	1.63330622144347e-19	14	chr5:105494917-105495802
5560	5.20212497681771e-21	0.200220431401267	0.107	0.012	1.73565654402848e-19	14	chr9:40783815-40784663
5561	5.24719108563278e-21	0.279663650207971	0.154	0.024	1.74963793600243e-19	14	chr10:13500663-13501589
5562	6.94218655332055e-21	0.253838633216595	0.141	0.021	2.29752130945365e-19	14	chr10:111516067-111516848
5563	7.12004380630855e-21	0.272815618761727	0.107	0.012	2.35076113775656e-19	14	chr7:47022237-47023071
5564	8.64341114434133e-21	0.250608307067976	0.107	0.012	2.83847980988436e-19	14	chr9:75434111-75434974
5565	8.79677787827213e-21	0.329790195162092	0.329	0.088	2.88713223082822e-19	14	chr15:99029691-99030622
5566	8.97622880338804e-21	0.212033618091593	0.107	0.012	2.94428283621175e-19	14	chr10:99270158-99271048
5567	9.14739321797238e-21	0.288151021887427	0.443	0.137	2.998649308289e-19	14	chr16:93711296-93712185
5568	9.81186204585935e-21	0.331121067500971	0.114	0.014	3.21076726001409e-19	14	chr15:59783905-59784763
5569	9.92161716171693e-21	0.339882688155356	0.168	0.029	3.24572335890529e-19	14	chr8:84191971-84192596
5570	1.069657674765e-20	0.308116958305936	0.168	0.029	3.4961415284768e-19	14	chr11:75573005-75573881
5571	1.23491951560657e-20	0.289244409474089	0.416	0.125	4.03034478585477e-19	14	chr15:38298787-38299675
5572	1.24100596830662e-20	0.328303798049687	0.329	0.088	4.04901514027256e-19	14	chr9:108338795-108339692
5573	1.26826835196743e-20	0.251371192152775	0.235	0.051	4.13674458950651e-19	14	chr11:87749218-87750005
5574	1.26956363466699e-20	0.314776096274276	0.168	0.029	4.13974972160647e-19	14	chr9:109054431-109055329
5575	1.37108256307765e-20	0.311586229769652	0.134	0.019	4.46946269082405e-19	14	chr8:83747661-83748411
5576	1.42926801345663e-20	0.301828987111262	0.134	0.019	4.65776440664378e-19	14	chr7:19830499-19831376
5577	1.50747203097058e-20	0.253830088933197	0.107	0.013	4.91117352102814e-19	14	chr5:136216926-136217843
5578	1.70576939340175e-20	0.238474116470891	0.107	0.013	5.55393497522806e-19	14	chr10:95677417-95678268
5579	1.75433746039103e-20	0.344882563519058	0.148	0.023	5.71039164591792e-19	14	chr12:51865822-51866590
5580	1.77126154643737e-20	0.22366526492064	0.101	0.011	5.76378503748549e-19	14	chr12:84242874-84243768
5581	1.81947127048756e-20	0.279316892365574	0.121	0.016	5.91892236428986e-19	14	chr4:53120075-53120990
5582	1.85035407242584e-20	0.260253513559999	0.121	0.016	6.01761888600935e-19	14	chr7:80781948-80782831
5583	1.90306290220122e-20	0.202805556033881	0.107	0.013	6.18721798714776e-19	14	chr8:122556322-122557163
5584	1.95554277076179e-20	0.259973525364955	0.134	0.019	6.3559733221269e-19	14	chr2:27739926-27740792
5585	2.00649685705935e-20	0.267420298805502	0.128	0.017	6.51967189806404e-19	14	chr1:180888327-180889205
5586	2.11768421028162e-20	0.358401704082199	0.289	0.072	6.87086738366959e-19	14	chr8:117256154-117257056
5587	2.29336288226653e-20	0.303565490797328	0.114	0.014	7.4104539158071e-19	14	chr2:145888079-145888953
5588	2.61035605070826e-20	0.299591290730272	0.114	0.014	8.36878789115426e-19	14	chr1:155050015-155050811
5589	2.67549810140423e-20	0.348251490946232	0.195	0.038	8.54792687791493e-19	14	chr9:120001724-120002646
5590	2.77831027796944e-20	0.280167371462035	0.168	0.029	8.83052778357882e-19	14	chr2:11553434-11554293
5591	3.0769129821735e-20	0.262087833157946	0.107	0.013	9.66033743237529e-19	14	chr2:69380047-69380955
5592	3.26654592856645e-20	0.271924081624366	0.107	0.013	1.02209280364639e-18	14	chr1:180401518-180402364
5593	3.28471999124109e-20	0.207381268458566	0.141	0.021	1.02748900025533e-18	14	chr8:70766358-70767128
5594	3.89572166642496e-20	0.271059155523264	0.376	0.109	1.20837230495445e-18	14	chr9:65579787-65580683
5595	3.96602513192228e-20	0.335613454788812	0.121	0.016	1.22777091772705e-18	14	chr16:84583366-84584161
5596	4.15409314412348e-20	0.296721671067474	0.128	0.018	1.2827631055339e-18	14	chr4:141993733-141994659
5597	4.48386279731953e-20	0.211962464875377	0.107	0.013	1.38035890781887e-18	14	chr7:110796334-110797197
5598	4.50794560650483e-20	0.299605681475313	0.114	0.014	1.38700139654504e-18	14	chr12:35799001-35799901
5599	4.88320098122086e-20	0.265966722670122	0.128	0.018	1.50204222901943e-18	14	chr10:81523909-81524767
5600	4.92808271680399e-20	0.398872625695332	0.275	0.069	1.51500566786546e-18	14	chr2:167688565-167689453
5601	4.99576831246518e-20	0.343559029272394	0.195	0.038	1.53538739448871e-18	14	chr7:125551780-125552672
5602	5.50472115588027e-20	0.285700956283837	0.121	0.016	1.69086888490403e-18	14	chr4:129496399-129497031
5603	5.64879948951505e-20	0.321386839447676	0.154	0.026	1.73193672582909e-18	14	chr18:60501155-60502025
5604	5.65395984207357e-20	0.243203744335254	0.121	0.016	1.73286355591658e-18	14	chr19:46863395-46864159
5605	6.17897425311463e-20	0.292576967504014	0.101	0.011	1.87457107904234e-18	14	chr6:129235718-129236614
5606	6.23318506811066e-20	0.307307441040406	0.141	0.022	1.88842990310634e-18	14	chr18:35941844-35942665
5607	6.2360819091023e-20	0.365586575566699	0.128	0.018	1.888790630871e-18	14	chr4:149710272-149711163
5608	6.25080301472534e-20	0.264328915764476	0.128	0.018	1.89221396264462e-18	14	chr18:4375229-4376116
5609	6.40939901284791e-20	0.289009461655843	0.121	0.016	1.93704531509501e-18	14	chr13:83608910-83609805
5610	6.60787962343934e-20	0.286323287531015	0.295	0.076	1.99594023998255e-18	14	chr5:31697946-31698728
5611	6.72190088614599e-20	0.294198677771124	0.228	0.05	2.02927350367881e-18	14	chr4:55650944-55651803
5612	6.91565911158927e-20	0.227723523141871	0.101	0.011	2.08719795700727e-18	14	chr11:22813699-22814537
5613	7.18574309581447e-20	0.220127969602194	0.101	0.011	2.16693903006251e-18	14	chr17:44238934-44239867
5614	7.32874970207044e-20	0.344467553076563	0.134	0.02	2.20825960334323e-18	14	chr13:52582850-52583656
5615	7.78102645561442e-20	0.216386515312347	0.121	0.016	2.34198741630202e-18	14	chr8:13674276-13675183
5616	8.38442359385033e-20	0.221078062607762	0.134	0.02	2.51949197912599e-18	14	chr2:167368177-167368994
5617	1.08465861062386e-19	0.238174272018795	0.107	0.013	3.24439238508221e-18	14	chr16:33922112-33922912
5618	1.16245958758714e-19	0.202220669414198	0.128	0.018	3.47148000336281e-18	14	chr13:74259769-74260688
5619	1.16859659252212e-19	0.313744142720288	0.114	0.015	3.48886592723777e-18	14	chr11:114907506-114908319
5620	1.20484859758058e-19	0.256679877936503	0.134	0.02	3.59515779778875e-18	14	chr11:67588490-67589315
5621	1.27242906780486e-19	0.307606751437838	0.154	0.026	3.79374401005121e-18	14	chr14:60736381-60737290
5622	1.32978210797324e-19	0.266630048602703	0.107	0.013	3.96260750199088e-18	14	chr1:191269181-191270121
5623	1.33090537595893e-19	0.324698989533569	0.161	0.028	3.96488745518789e-18	14	chr2:153083947-153084878
5624	1.50410091953274e-19	0.263341169440838	0.195	0.038	4.47723807730662e-18	14	chr11:98959339-98960064
5625	1.52141303280604e-19	0.262865541435757	0.161	0.028	4.52512055267939e-18	14	chr8:125568144-125568980
5626	1.55845799192562e-19	0.259835274336496	0.121	0.017	4.63405788557995e-18	14	chr16:92825645-92826516
5627	1.80086427690396e-19	0.215343517594584	0.134	0.02	5.34910324781593e-18	14	chr3:142560238-142561096
5628	1.83797203838e-19	0.22784596989573	0.114	0.015	5.45785994004241e-18	14	chr6:129232572-129233431
5629	1.99276981723904e-19	0.253186358086728	0.141	0.022	5.89539275996294e-18	14	chr1:131199783-131200654
5630	2.25952157793909e-19	0.328789280305429	0.228	0.051	6.61734966250241e-18	14	chr8:84908160-84909074
5631	2.3157773517451e-19	0.234518253098714	0.107	0.013	6.76363516814063e-18	14	chr7:110823697-110824646
5632	2.34344229130728e-19	0.267705205367415	0.188	0.037	6.83960168664883e-18	14	chr17:87281977-87282395
5633	2.38669504052985e-19	0.282385513677022	0.134	0.02	6.96033459093192e-18	14	chr1:172513751-172514610
5634	2.66884042060455e-19	0.22259199223507	0.101	0.012	7.77291873407485e-18	14	chr13:96510356-96511250
5635	2.73971520300073e-19	0.341709828199601	0.107	0.014	7.97724071851105e-18	14	chr4:132747375-132748241
5636	3.25007342737903e-19	0.293972613088647	0.107	0.014	9.43100599295258e-18	14	chr16:32189946-32190794
5637	3.27454453924871e-19	0.271274195614938	0.221	0.049	9.49952578952961e-18	14	chr19:47918950-47919812
5638	3.43675664528932e-19	0.204904670814389	0.114	0.015	9.95706021731126e-18	14	chr16:30389982-30390640
5639	3.49861821214972e-19	0.284337832033429	0.128	0.019	1.01336350585979e-17	14	chr2:38536052-38536838
5640	3.66532886125971e-19	0.323007885144698	0.181	0.035	1.05998667954032e-17	14	chr3:65929194-65930035
5641	3.72995093142423e-19	0.308072891331762	0.107	0.014	1.07839320439137e-17	14	chr5:32122000-32122879
5642	3.91350388609709e-19	0.232812109590355	0.107	0.014	1.12998596949037e-17	14	chr19:5649458-5649883
5643	3.94782306138063e-19	0.261477522381921	0.107	0.014	1.13930098113665e-17	14	chr11:60185652-60186521
5644	4.23401873979767e-19	0.258678008056473	0.161	0.028	1.2206212931037e-17	14	chr4:3677852-3678619
5645	4.30681129829496e-19	0.252957535812024	0.141	0.022	1.23999201860896e-17	14	chr5:134232234-134232968
5646	4.3360618903769e-19	0.266548791467335	0.107	0.014	1.24808907813415e-17	14	chr4:43973286-43974136
5647	4.61895486932603e-19	0.237268815553215	0.107	0.014	1.32882578196206e-17	14	chr9:63780256-63781101
5648	4.72067128780036e-19	0.235497916513077	0.107	0.014	1.35773570686766e-17	14	chr19:41344744-41345596
5649	4.82215796149939e-19	0.353622877708982	0.141	0.023	1.3862044996413e-17	14	chr3:51195091-51195958
5650	5.4986909088898e-19	0.245769018513005	0.101	0.012	1.5798639493559e-17	14	chr2:25422630-25423486
5651	5.84966925525667e-19	0.247193388304705	0.101	0.012	1.68026968231624e-17	14	chr11:62576359-62577166
5652	6.57369443910413e-19	0.238628013606116	0.208	0.044	1.88335324920327e-17	14	chr9:107289393-107290249
5653	6.64208762152881e-19	0.204715661468471	0.101	0.012	1.90097990167038e-17	14	chr10:26799316-26800146
5654	6.68145544524928e-19	0.287834760901132	0.121	0.017	1.91076507919254e-17	14	chr10:117215677-117216510
5655	6.890253581521e-19	0.277964730416907	0.215	0.047	1.95382106105307e-17	14	chr9:57147841-57148756
5656	7.09445452983836e-19	0.299373152156536	0.107	0.014	2.00045185893198e-17	14	chr2:118007767-118008675
5657	8.11763007161371e-19	0.280999592374922	0.174	0.033	2.26816254875783e-17	14	chr4:117125702-117126515
5658	8.79332438074955e-19	0.285580752805762	0.128	0.019	2.454481565613e-17	14	chr17:6746587-6747414
5659	8.83609534502025e-19	0.23816500869097	0.107	0.014	2.46579849503347e-17	14	chr5:3502447-3503277
5660	9.19385210137728e-19	0.251809529653556	0.128	0.019	2.56240435342087e-17	14	chr2:129633054-129633931
5661	9.88752235763756e-19	0.243121500641751	0.154	0.027	2.74950612297802e-17	14	chr11:68431610-68432505
5662	9.92168991614702e-19	0.226419681630068	0.121	0.017	2.75831451227329e-17	14	chr2:167764894-167765812
5663	1.01535722391251e-18	0.330363276419159	0.121	0.017	2.82065472418536e-17	14	chr3:88521612-88522544
5664	1.03917110779433e-18	0.262135937683037	0.134	0.021	2.88246953510789e-17	14	chr7:128392023-128392869
5665	1.15686142644459e-18	0.278709348636334	0.148	0.025	3.19770363275144e-17	14	chr6:72552436-72553348
5666	1.17042500882389e-18	0.291221123048817	0.107	0.014	3.23438741267676e-17	14	chr11:79287288-79288122
5667	1.24657321745435e-18	0.270918667037297	0.342	0.1	3.43966587467221e-17	14	chr14:102982173-102983116
5668	1.26209797704566e-18	0.230801783112183	0.101	0.012	3.48163549346836e-17	14	chr2:132094201-132095086
5669	1.4023736990684e-18	0.36539343981297	0.315	0.089	3.85037141884845e-17	14	chr19:61226843-61227706
5670	1.49371275356735e-18	0.400429754192923	0.221	0.051	4.08191762424504e-17	14	chr2:127335724-127336630
5671	1.62541828582889e-18	0.355606409193783	0.208	0.045	4.43417152528624e-17	14	chr10:118102961-118103879
5672	1.63413323068472e-18	0.229165642245315	0.107	0.014	4.45684777128581e-17	14	chr6:120473268-120474127
5673	1.98814247832724e-18	0.216309022194277	0.114	0.016	5.41834900980454e-17	14	chr5:115529872-115530728
5674	2.05782681219901e-18	0.286008035689209	0.141	0.023	5.60412304036573e-17	14	chr17:35776686-35777597
5675	2.17610233966339e-18	0.216752490702378	0.101	0.012	5.92331097388139e-17	14	chr11:95688375-95689178
5676	2.18609182584977e-18	0.368188785840061	0.161	0.029	5.94903941487333e-17	14	chr4:134496460-134497306
5677	2.23573111979597e-18	0.252719576718544	0.121	0.017	6.08262821712395e-17	14	chr5:31602087-31602992
5678	2.28441974941263e-18	0.289707122153491	0.168	0.032	6.21356559015298e-17	14	chr8:122432389-122433283
5679	2.30572838210797e-18	0.23786502760486	0.101	0.012	6.26998401091865e-17	14	chr17:87326767-87327648
5680	2.34191145373373e-18	0.223095793103564	0.101	0.012	6.3652497830269e-17	14	chr5:36562889-36563735
5681	2.43018138891634e-18	0.257723284611842	0.128	0.019	6.60192319747743e-17	14	chr17:71310477-71311266
5682	2.50016578807707e-18	0.243078415054756	0.141	0.023	6.79037912751462e-17	14	chr8:84207543-84208407
5683	2.675878049013e-18	0.247757263892356	0.128	0.019	7.25514885280151e-17	14	chr16:38395886-38396779
5684	2.74124131876536e-18	0.216498335883298	0.107	0.014	7.42509512383856e-17	14	chr15:78771754-78772579
5685	3.53666354033992e-18	0.24867710129138	0.121	0.018	9.44330110724194e-17	14	chr5:101968124-101968960
5686	4.1964943959682e-18	0.205316952161106	0.101	0.013	1.11835464399824e-16	14	chr7:139984256-139985148
5687	4.19844016934603e-18	0.230321812220402	0.121	0.018	1.11860390389197e-16	14	chr8:88646845-88647753
5688	4.24640129776486e-18	0.273649906966812	0.107	0.014	1.13056604825989e-16	14	chr1:91056159-91056958
5689	4.25225748383146e-18	0.246504440615875	0.275	0.072	1.13185299406731e-16	14	chr3:95658394-95659222
5690	4.46222811238542e-18	0.263710247222791	0.221	0.051	1.1840413200513e-16	14	chr11:59809512-59810450
5691	4.68062251040919e-18	0.292601576474836	0.121	0.018	1.23902188849791e-16	14	chr7:90022752-90023651
5692	5.08495470996991e-18	0.308027188347874	0.235	0.056	1.34412545668051e-16	14	chr10:78464598-78465482
5693	5.12700194767979e-18	0.243776901872831	0.141	0.023	1.35459307067779e-16	14	chr7:30183684-30184569
5694	5.20176010208796e-18	0.225749502479428	0.107	0.014	1.37368904718856e-16	14	chr11:98917959-98918794
5695	5.40056732756747e-18	0.321340705625598	0.154	0.028	1.42585023816766e-16	14	chr17:83275873-83276812
5696	5.91399870722467e-18	0.311260201505975	0.114	0.016	1.55917456271944e-16	14	chr13:113600790-113601638
5697	6.3264206035746e-18	0.278714395707817	0.188	0.039	1.66039293522408e-16	14	chr5:120510713-120511602
5698	6.34312900831966e-18	0.268111409344973	0.101	0.013	1.66408410929625e-16	14	chr1:87621439-87622303
5699	6.5301611063939e-18	0.276193309713837	0.107	0.014	1.70698565516204e-16	14	chr6:31125059-31125956
5700	7.03583730264448e-18	0.308653267749846	0.154	0.028	1.82923507964925e-16	14	chr6:125426246-125427077
5701	7.43983433213036e-18	0.216780923460433	0.134	0.022	1.93200089155484e-16	14	chr4:140983125-140984018
5702	7.54409426956578e-18	0.27830643926714	0.101	0.013	1.95769776822255e-16	14	chr10:62553318-62554212
5703	7.55752806933379e-18	0.258738232175561	0.128	0.02	1.96072423215247e-16	14	chr2:154657825-154658535
5704	7.75939665790861e-18	0.22676932068776	0.101	0.013	2.01074084321268e-16	14	chr4:136116802-136117703
5705	7.9028840820481e-18	0.269198695296802	0.121	0.018	2.04457344364331e-16	14	chr17:84181453-84182158
5706	8.41614309447916e-18	0.285895153372356	0.121	0.018	2.16571894232479e-16	14	chr2:26483085-26484003
5707	8.60975866726965e-18	0.249423935425754	0.195	0.041	2.21348377552892e-16	14	chr6:82996481-82997381
5708	8.83419968963164e-18	0.233515591242001	0.114	0.016	2.26802506549465e-16	14	chr4:134123790-134124704
5709	9.0972897580913e-18	0.211477337782023	0.107	0.014	2.33448601782564e-16	14	chr8:70803610-70804384
5710	9.19718662933169e-18	0.252021671583592	0.121	0.018	2.35957393146444e-16	14	chr2:35506857-35507658
5711	9.78816845049175e-18	0.274301931059882	0.309	0.087	2.5094479202751e-16	14	chr9:75409614-75410451
5712	1.06412196500166e-17	0.23926666049238	0.121	0.018	2.72562456944885e-16	14	chr6:124732718-124733622
5713	1.1109950973536e-17	0.254833939392458	0.114	0.016	2.84173960864916e-16	14	chr3:142529910-142530738
5714	1.14774447102802e-17	0.257760239104896	0.168	0.032	2.93235070796711e-16	14	chr19:5817701-5818594
5715	1.16012841736163e-17	0.291184815543341	0.315	0.091	2.95920958956646e-16	14	chr7:28378782-28379681
5716	1.47214445571348e-17	0.215582314058883	0.101	0.013	3.71401111396647e-16	14	chr9:13586809-13587718
5717	1.48476066453761e-17	0.21094309979731	0.101	0.013	3.74328079813953e-16	14	chr7:78912092-78912947
5718	1.48599119152293e-17	0.2878817018722	0.121	0.018	3.74553012010845e-16	14	chr1:170997927-170998843
5719	1.49748350801232e-17	0.23286874451672	0.101	0.013	3.77277917131288e-16	14	chr9:44088909-44089827
5720	1.49866487022653e-17	0.273890050544572	0.315	0.091	3.77489640793374e-16	14	chr10:121475951-121476859
5721	1.65638185849699e-17	0.296018661231561	0.121	0.018	4.14856201088671e-16	14	chr2:170321671-170322504
5722	1.68803275347458e-17	0.285752184416982	0.141	0.024	4.22210325142108e-16	14	chr11:120630161-120631047
5723	1.68929701647468e-17	0.206072391688039	0.174	0.035	4.22431099197642e-16	14	chr2:27027599-27028482
5724	2.27635940359574e-17	0.231611338416325	0.134	0.022	5.65402322316041e-16	14	chr17:46073618-46074492
5725	2.57747444980889e-17	0.272850212993416	0.275	0.074	6.4004969496903e-16	14	chr6:17636604-17637459
5726	2.60173891009349e-17	0.291090663551397	0.148	0.026	6.45895047877155e-16	14	chr4:135876287-135877138
5727	2.60218053127026e-17	0.240938867139026	0.161	0.031	6.45895047877155e-16	14	chr4:148940443-148941324
5728	2.62117460071447e-17	0.2727830141154	0.107	0.015	6.50463779024644e-16	14	chr19:9930949-9931844
5729	2.62592046308131e-17	0.244783346013601	0.101	0.013	6.5149545724897e-16	14	chr1:172512651-172513456
5730	2.97425090293549e-17	0.328187143897376	0.141	0.025	7.37421047497576e-16	14	chr10:81407299-81408150
5731	3.39100203053115e-17	0.223858990842511	0.114	0.017	8.40371832965951e-16	14	chr17:80564311-80565167
5732	3.48234899189723e-17	0.24760623633903	0.188	0.04	8.62430605033556e-16	14	chr6:29272185-29273067
5733	3.96179647748559e-17	0.245058863686276	0.101	0.013	9.75061706196281e-16	14	chr2:173061721-173062642
5734	4.14420219761633e-17	0.228435331483255	0.235	0.058	1.01724083344284e-15	14	chr11:87755112-87755978
5735	4.27325640942911e-17	0.233567597753161	0.107	0.015	1.04497968697378e-15	14	chr19:46522171-46523002
5736	4.32405051972012e-17	0.235832647451412	0.107	0.015	1.05600124571934e-15	14	chr9:90237343-90238203
